0.0000000e+00,6.6166163e+01
9.9000000e-02,6.4890100e+01
1.9900000e-01,6.3222738e+01
2.9900000e-01,6.2517676e+01
3.9900000e-01,9.9793729e+01
4.9900000e-01,8.3114455e+01
5.9900000e-01,7.2406493e+01
6.9900000e-01,7.4155336e+01
7.9900000e-01,7.3197353e+01
8.9900000e-01,6.7449658e+01
9.9900000e-01,6.5032955e+01
1.0990000e+00,6.3874910e+01
1.1990000e+00,6.1656581e+01
1.2990000e+00,8.1031967e+01
1.3990000e+00,9.0568198e+01
1.4990000e+00,7.5939614e+01
1.5990000e+00,6.9213402e+01
1.6990000e+00,7.5021571e+01
1.7990000e+00,6.8591358e+01
1.8990000e+00,6.4981849e+01
1.9990000e+00,6.3372710e+01
2.0990000e+00,6.1332373e+01
2.1990000e+00,7.6247344e+01
2.2990000e+00,9.3761168e+01
2.3990000e+00,7.9307793e+01
2.4990000e+00,7.0131558e+01
2.5990000e+00,7.4823775e+01
2.6990000e+00,6.9936394e+01
2.7990000e+00,6.5773479e+01
2.8990000e+00,6.3478344e+01
2.9990000e+00,6.1930793e+01
3.0990000e+00,6.0453074e+01
3.1990000e+00,6.3593449e+01
3.2990000e+00,9.8205319e+01
3.3990000e+00,8.1167516e+01
3.4990000e+00,7.1430412e+01
3.5990000e+00,7.2967664e+01
3.6990000e+00,7.1788428e+01
3.7990000e+00,6.6094345e+01
3.8990000e+00,6.3126627e+01
3.9990000e+00,6.1708060e+01
4.0990000e+00,6.0099639e+01
4.1990000e+00,5.7454144e+01
4.2990000e+00,8.8996498e+01
4.3990000e+00,8.5553563e+01
4.4990000e+00,7.3343148e+01
4.5990000e+00,6.8309351e+01
4.6990000e+00,7.2497293e+01
4.7990000e+00,6.6356690e+01
4.8990000e+00,6.2942312e+01
4.9990000e+00,6.1440538e+01
5.0990000e+00,6.0176543e+01
5.1990000e+00,5.9628967e+01
5.2990000e+00,9.4644431e+01
5.3990000e+00,7.9198053e+01
5.4990000e+00,6.8297950e+01
5.5990000e+00,7.0979264e+01
5.6990000e+00,7.0139628e+01
5.7990000e+00,6.4865329e+01
5.8990000e+00,6.2141186e+01
5.9990000e+00,6.0769128e+01
6.0990000e+00,5.8439952e+01
6.1990000e+00,8.8016961e+01
6.2990000e+00,8.5585262e+01
6.3990000e+00,7.4885022e+01
6.4990000e+00,6.8928688e+01
6.5990000e+00,7.2751623e+01
6.6990000e+00,6.7287653e+01
6.7990000e+00,6.3868521e+01
6.8990000e+00,6.2038060e+01
6.9990000e+00,6.0614025e+01
7.0990000e+00,5.8476407e+01
7.1990000e+00,9.2679312e+01
7.2990000e+00,8.4587858e+01
7.3990000e+00,7.5171901e+01
7.4990000e+00,7.0702027e+01
7.5990000e+00,7.3419824e+01
7.6990000e+00,6.8060719e+01
7.7990000e+00,6.4759252e+01
7.8990000e+00,6.2928241e+01
7.9990000e+00,6.1433191e+01
8.0990000e+00,5.9191959e+01
8.1990000e+00,7.1985032e+01
8.2990000e+00,9.2918580e+01
8.3990000e+00,7.8564110e+01
8.4990000e+00,7.0138956e+01
8.5990000e+00,7.4806434e+01
8.6990000e+00,7.0882686e+01
8.7990000e+00,6.6790637e+01
8.8990000e+00,6.4669573e+01
8.9990000e+00,6.2962152e+01
9.0990000e+00,6.1093822e+01
9.1990000e+00,7.3989997e+01
9.2990000e+00,9.1797143e+01
9.3990000e+00,7.7665935e+01
9.4990000e+00,7.0237687e+01
9.5990000e+00,7.6424965e+01
9.6990000e+00,7.1138402e+01
9.7990000e+00,6.7539417e+01
9.8990000e+00,6.5896677e+01
9.9990000e+00,6.4339444e+01
1.0099000e+01,6.4194244e+01
1.0199000e+01,9.6534317e+01
1.0299000e+01,8.4201476e+01
1.0399000e+01,7.5368314e+01
1.0499000e+01,7.6053564e+01
1.0599000e+01,7.5604703e+01
1.0699000e+01,7.0276498e+01
1.0799000e+01,6.7379772e+01
1.0899000e+01,6.5571904e+01
1.0999000e+01,6.4122090e+01
1.1099000e+01,6.1079380e+01
1.1199000e+01,8.6607784e+01
1.1299000e+01,9.1067432e+01
1.1399000e+01,8.0756165e+01
1.1499000e+01,7.3372465e+01
1.1599000e+01,7.7824201e+01
1.1699000e+01,7.2502965e+01
1.1799000e+01,6.8680713e+01
1.1899000e+01,6.6694056e+01
1.1999000e+01,6.4844253e+01
1.2099000e+01,6.2908481e+01
1.2199000e+01,6.0725590e+01
1.2299000e+01,7.4185776e+01
1.2399000e+01,9.4489038e+01
1.2499000e+01,8.0547929e+01
1.2599000e+01,7.1556295e+01
1.2699000e+01,7.5841169e+01
1.2799000e+01,7.2134783e+01
1.2899000e+01,6.7550252e+01
1.2999000e+01,6.5432945e+01
1.3099000e+01,6.3579849e+01
1.3199000e+01,6.1970660e+01
1.3299000e+01,5.9337658e+01
1.3399000e+01,8.8877275e+01
1.3499000e+01,8.4913416e+01
1.3599000e+01,7.3704661e+01
1.3699000e+01,7.0693170e+01
1.3799000e+01,7.4248255e+01
1.3899000e+01,6.8420013e+01
1.3999000e+01,6.5171387e+01
1.4099000e+01,6.3128609e+01
1.4199000e+01,6.2000815e+01
1.4299000e+01,5.9413030e+01
1.4399000e+01,8.9258706e+01
1.4499000e+01,8.4880835e+01
1.4599000e+01,7.4329182e+01
1.4699000e+01,7.0123875e+01
1.4799000e+01,7.3405522e+01
1.4899000e+01,6.7805672e+01
1.4999000e+01,6.4429739e+01
1.5099000e+01,6.2458720e+01
1.5199000e+01,6.0708639e+01
1.5299000e+01,5.9108936e+01
1.5399000e+01,6.0823794e+01
1.5499000e+01,9.5062664e+01
1.5599000e+01,8.0122791e+01
1.5699000e+01,7.0999663e+01
1.5799000e+01,7.1259845e+01
1.5899000e+01,7.1321516e+01
1.5999000e+01,6.5932633e+01
1.6099000e+01,6.2955386e+01
1.6199000e+01,6.1115542e+01
1.6299000e+01,5.9530612e+01
1.6399000e+01,5.7806255e+01
1.6499000e+01,5.6736189e+01
1.6599000e+01,9.3174940e+01
1.6699000e+01,8.0137895e+01
1.6799000e+01,7.0362829e+01
1.6899000e+01,6.8439114e+01
1.6999000e+01,7.0154101e+01
1.7099000e+01,6.4655865e+01
1.7199000e+01,6.1622545e+01
1.7299000e+01,5.9471752e+01
1.7399000e+01,5.8195729e+01
1.7499000e+01,5.5724989e+01
1.7599000e+01,8.6309135e+01
1.7699000e+01,8.0627154e+01
1.7799000e+01,6.8859395e+01
1.7899000e+01,6.6173311e+01
1.7999000e+01,6.9859580e+01
1.8099000e+01,6.4209360e+01
1.8199000e+01,6.1316052e+01
1.8299000e+01,5.9784850e+01
1.8399000e+01,5.7488314e+01
1.8499000e+01,8.3230293e+01
1.8599000e+01,8.2908728e+01
1.8699000e+01,7.1280692e+01
1.8799000e+01,6.7397077e+01
1.8899000e+01,7.1416662e+01
1.8999000e+01,6.6028657e+01
1.9099000e+01,6.2856297e+01
1.9199000e+01,6.1029887e+01
1.9299000e+01,5.8510069e+01
1.9399000e+01,8.5226421e+01
1.9499000e+01,8.5519690e+01
1.9599000e+01,7.6278558e+01
1.9699000e+01,7.0376237e+01
1.9799000e+01,7.4012316e+01
1.9899000e+01,6.9129079e+01
1.9999000e+01,6.5658847e+01
2.0099000e+01,6.3280162e+01
2.0199000e+01,6.1835312e+01
2.0299000e+01,5.9407777e+01
2.0399000e+01,7.6199923e+01
2.0499000e+01,9.0696315e+01
2.0599000e+01,7.9169697e+01
2.0699000e+01,7.1406257e+01
2.0799000e+01,7.5690928e+01
2.0899000e+01,7.1661246e+01
2.0999000e+01,6.6956144e+01
2.1099000e+01,6.4466030e+01
2.1199000e+01,6.2459669e+01
2.1299000e+01,6.0987254e+01
2.1399000e+01,5.8519928e+01
2.1499000e+01,9.1160015e+01
2.1599000e+01,8.3121969e+01
2.1699000e+01,7.4336529e+01
2.1799000e+01,7.1848565e+01
2.1899000e+01,7.4311339e+01
2.1999000e+01,6.8864008e+01
2.2099000e+01,6.5760620e+01
2.2199000e+01,6.4081567e+01
2.2299000e+01,6.2168618e+01
2.2399000e+01,6.8680077e+01
2.2499000e+01,9.2516166e+01
2.2599000e+01,7.9161342e+01
2.2699000e+01,7.1188584e+01
2.2799000e+01,7.5805807e+01
2.2899000e+01,7.2108593e+01
2.2999000e+01,6.7536674e+01
2.3099000e+01,6.4920034e+01
2.3199000e+01,6.2990380e+01
2.3299000e+01,6.0833486e+01
2.3399000e+01,7.3554648e+01
2.3499000e+01,9.2363512e+01
2.3599000e+01,8.0631666e+01
2.3699000e+01,7.2591870e+01
2.3799000e+01,7.6178450e+01
2.3899000e+01,7.2873965e+01
2.3999000e+01,6.7912588e+01
2.4099000e+01,6.5011215e+01
2.4199000e+01,6.2669643e+01
2.4299000e+01,6.1190682e+01
2.4399000e+01,6.3030647e+01
2.4499000e+01,9.4851894e+01
2.4599000e+01,8.0443315e+01
2.4699000e+01,7.2303115e+01
2.4799000e+01,7.4609742e+01
2.4899000e+01,7.3299191e+01
2.4999000e+01,6.8178530e+01
2.5099000e+01,6.5231327e+01
2.5199000e+01,6.3848022e+01
2.5299000e+01,6.1397714e+01
2.5399000e+01,8.7568628e+01
2.5499000e+01,8.5327413e+01
2.5599000e+01,7.5732420e+01
2.5699000e+01,7.2969532e+01
2.5799000e+01,7.5308256e+01
2.5899000e+01,6.9716574e+01
2.5999000e+01,6.6311181e+01
2.6099000e+01,6.3869106e+01
2.6199000e+01,6.1684384e+01
2.6299000e+01,8.2245932e+01
2.6399000e+01,8.9726503e+01
2.6499000e+01,7.9757336e+01
2.6599000e+01,7.2720413e+01
2.6699000e+01,7.7158304e+01
2.6799000e+01,7.2098516e+01
2.6899000e+01,6.8410080e+01
2.6999000e+01,6.5560837e+01
2.7099000e+01,7.2369758e+01
2.7199000e+01,9.5070736e+01
2.7299000e+01,8.3322648e+01
2.7399000e+01,7.4872074e+01
2.7499000e+01,7.7674936e+01
2.7599000e+01,7.4795424e+01
2.7699000e+01,6.9858407e+01
2.7799000e+01,6.6528799e+01
2.7899000e+01,8.0365353e+01
2.7999000e+01,9.5216083e+01
2.8099000e+01,8.4353731e+01
2.8199000e+01,7.5375169e+01
2.8299000e+01,7.9794879e+01
2.8399000e+01,7.5232495e+01
2.8499000e+01,7.0320782e+01
2.8599000e+01,6.7748666e+01
2.8699000e+01,6.7329337e+01
2.8799000e+01,1.0107927e+02
2.8899000e+01,8.7147615e+01
2.8999000e+01,7.7755371e+01
2.9099000e+01,7.8359333e+01
2.9199000e+01,7.7615103e+01
2.9299000e+01,7.1647712e+01
2.9399000e+01,6.8183532e+01
2.9499000e+01,6.6111674e+01
2.9599000e+01,6.3740686e+01
2.9699000e+01,7.4930619e+01
2.9799000e+01,9.6405242e+01
2.9899000e+01,8.0227076e+01
2.9999000e+01,7.1998462e+01
3.0099000e+01,7.7814715e+01
3.0199000e+01,7.2881295e+01
3.0299000e+01,6.8503569e+01
3.0399000e+01,6.6116358e+01
3.0499000e+01,6.4475969e+01
3.0599000e+01,6.3026739e+01
3.0699000e+01,9.7266687e+01
3.0799000e+01,8.3082189e+01
3.0899000e+01,7.2057148e+01
3.0999000e+01,7.4231465e+01
3.1099000e+01,7.3884180e+01
3.1199000e+01,6.8368294e+01
3.1299000e+01,6.5384560e+01
3.1399000e+01,6.3895724e+01
3.1499000e+01,6.1927482e+01
3.1599000e+01,9.6742566e+01
3.1699000e+01,8.4899351e+01
3.1799000e+01,7.4700913e+01
3.1899000e+01,7.2241014e+01
3.1999000e+01,7.4206081e+01
3.2099000e+01,6.8518579e+01
3.2199000e+01,6.5182574e+01
3.2299000e+01,6.3355796e+01
3.2399000e+01,6.1427594e+01
3.2499000e+01,7.2037943e+01
3.2599000e+01,9.5923235e+01
3.2699000e+01,7.9663982e+01
3.2799000e+01,6.9828046e+01
3.2899000e+01,7.4153418e+01
3.2999000e+01,7.0965168e+01
3.3099000e+01,6.5971391e+01
3.3199000e+01,6.3569868e+01
3.3299000e+01,6.2087961e+01
3.3399000e+01,5.9996302e+01
3.3499000e+01,7.7269925e+01
3.3599000e+01,9.2798069e+01
3.3699000e+01,7.7555865e+01
3.3799000e+01,6.8733478e+01
3.3899000e+01,7.3419439e+01
3.3999000e+01,6.9129082e+01
3.4099000e+01,6.4817790e+01
3.4199000e+01,6.2414818e+01
3.4299000e+01,6.1115986e+01
3.4399000e+01,5.8783650e+01
3.4499000e+01,8.2496187e+01
3.4599000e+01,8.7307885e+01
3.4699000e+01,7.2517512e+01
3.4799000e+01,6.6657050e+01
3.4899000e+01,7.1971979e+01
3.4999000e+01,6.6272805e+01
3.5099000e+01,6.2795991e+01
3.5199000e+01,6.1073219e+01
3.5299000e+01,5.9642387e+01
3.5399000e+01,7.1908770e+01
3.5499000e+01,9.0178348e+01
3.5599000e+01,7.3944475e+01
3.5699000e+01,6.5400624e+01
3.5799000e+01,7.2114233e+01
3.5899000e+01,6.6947826e+01
3.5999000e+01,6.2791897e+01
3.6099000e+01,6.1038634e+01
3.6199000e+01,5.9265648e+01
3.6299000e+01,7.2406344e+01
3.6399000e+01,9.2030736e+01
3.6499000e+01,7.6943605e+01
3.6599000e+01,6.7369699e+01
3.6699000e+01,7.2420586e+01
3.6799000e+01,6.8412908e+01
3.6899000e+01,6.3834749e+01
3.6999000e+01,6.1805068e+01
3.7099000e+01,6.0148901e+01
3.7199000e+01,5.8320281e+01
3.7299000e+01,7.3387476e+01
3.7399000e+01,9.2195975e+01
3.7499000e+01,7.6772197e+01
3.7599000e+01,6.7355729e+01
3.7699000e+01,7.1896758e+01
3.7799000e+01,6.8072878e+01
3.7899000e+01,6.3379853e+01
3.7999000e+01,6.0930721e+01
3.8099000e+01,5.9600026e+01
3.8199000e+01,5.8049877e+01
3.8299000e+01,5.5648261e+01
3.8399000e+01,8.8002051e+01
3.8499000e+01,8.2678843e+01
3.8599000e+01,6.9537421e+01
3.8699000e+01,6.5985743e+01
3.8799000e+01,7.0372771e+01
3.8899000e+01,6.4334770e+01
3.8999000e+01,6.1223974e+01
3.9099000e+01,5.9496777e+01
3.9199000e+01,5.8614630e+01
3.9299000e+01,5.6455395e+01
3.9399000e+01,8.8271445e+01
3.9499000e+01,8.0586338e+01
3.9599000e+01,6.8135030e+01
3.9699000e+01,6.6576606e+01
3.9799000e+01,6.9702907e+01
3.9899000e+01,6.3680617e+01
3.9999000e+01,6.0831022e+01
4.0099000e+01,5.8882299e+01
4.0199000e+01,5.7854430e+01
4.0299000e+01,5.6003851e+01
4.0399000e+01,9.0989168e+01
4.0499000e+01,8.0739343e+01
4.0599000e+01,7.0396428e+01
4.0699000e+01,6.7174630e+01
4.0799000e+01,7.0272895e+01
4.0899000e+01,6.4607814e+01
4.0999000e+01,6.1267882e+01
4.1099000e+01,5.9400627e+01
4.1199000e+01,5.7964833e+01
4.1299000e+01,5.6326256e+01
4.1399000e+01,6.2897836e+01
4.1499000e+01,9.2290350e+01
4.1599000e+01,7.5552093e+01
4.1699000e+01,6.6041676e+01
4.1799000e+01,6.8763272e+01
4.1899000e+01,6.7571518e+01
4.1999000e+01,6.2488987e+01
4.2099000e+01,5.9891474e+01
4.2199000e+01,5.8080090e+01
4.2299000e+01,5.6792118e+01
4.2399000e+01,5.4514407e+01
4.2499000e+01,8.4879451e+01
4.2599000e+01,7.9533829e+01
4.2699000e+01,6.6564331e+01
4.2799000e+01,6.4339645e+01
4.2899000e+01,6.8861186e+01
4.2999000e+01,6.2849941e+01
4.3099000e+01,6.0007611e+01
4.3199000e+01,5.8343273e+01
4.3299000e+01,5.6921734e+01
4.3399000e+01,5.7663544e+01
4.3499000e+01,9.0230622e+01
4.3599000e+01,7.5571555e+01
4.3699000e+01,6.5861292e+01
4.3799000e+01,6.7518188e+01
4.3899000e+01,6.7591660e+01
4.3999000e+01,6.2570554e+01
4.4099000e+01,5.9587090e+01
4.4199000e+01,5.7836942e+01
4.4299000e+01,5.6568339e+01
4.4399000e+01,6.0140010e+01
4.4499000e+01,9.0980142e+01
4.4599000e+01,7.6511664e+01
4.4699000e+01,6.7575770e+01
4.4799000e+01,6.8596687e+01
4.4899000e+01,6.8302602e+01
4.4999000e+01,6.2866005e+01
4.5099000e+01,6.0312582e+01
4.5199000e+01,5.8064823e+01
4.5299000e+01,5.6846220e+01
4.5399000e+01,5.6649127e+01
4.5499000e+01,9.0108460e+01
4.5599000e+01,7.7586370e+01
4.5699000e+01,6.8304642e+01
4.5799000e+01,6.7281648e+01
4.5899000e+01,6.8713898e+01
4.5999000e+01,6.3365691e+01
4.6099000e+01,6.0283123e+01
4.6199000e+01,5.8376713e+01
4.6299000e+01,5.6471763e+01
4.6399000e+01,6.5312554e+01
4.6499000e+01,8.7249638e+01
4.6599000e+01,7.2397375e+01
4.6699000e+01,6.4250933e+01
4.6799000e+01,6.9803274e+01
4.6899000e+01,6.6239267e+01
4.6999000e+01,6.2224198e+01
4.7099000e+01,6.0213434e+01
4.7199000e+01,5.8183881e+01
4.7299000e+01,6.7463376e+01
4.7399000e+01,8.7632857e+01
4.7499000e+01,7.4328898e+01
4.7599000e+01,6.6696348e+01
4.7699000e+01,7.1825543e+01
4.7799000e+01,6.7904175e+01
